search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location src,score-text--na
https://www.tasteatlas.com/karuveppilai-sadam,https://cdn.tasteatlas.com//images/dishes/b874c176e3df4becbd68918a19e71f91.jpg?mw=660,307,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Karuveppilai sadam,,,,,"Karuveppilai sadam is a traditional dish originating from Southern India, and it's also known as spiced curry leaves rice. The dish is prepared with a combination of rice, curry leaves, lentils, salt, pepper, coriander, cumin, chili peppers, musta...",,READ MORE,https://www.tasteatlas.com/karuveppilai-sadam/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/curry-leaves,https://cdn.tasteatlas.com/images/dishes/5981aa590b034bf8bbf4330af51cd41e.png?h=120&w=120,https://www.tasteatlas.com/Lentils,https://cdn.tasteatlas.com/images/ingredientgroups/54230c9c778849fb8b4742c78ee846ea.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/coriander-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/7e769e37c51d4b6dba28771a3145d1bd.png?h=120&w=120,https://www.tasteatlas.com/southern-india,Southern India,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,,n/a
https://www.tasteatlas.com/jhinga-nisha,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,308,Seafood,https://www.tasteatlas.com/Seafood,Jhinga nisha,,,,,"Jhinga nisha or jheenga dum nisha is a traditional seafood dish originating from India. Although there are a few variations, the dish is usually made with a combination of shrimps, ginger-garlic paste, yogurt, cheese, hot chili peppers, lemon juic...",,READ MORE,https://www.tasteatlas.com/jhinga-nisha/wheretoeat,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,,,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,n/a
https://www.tasteatlas.com/phaldari-kofta,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,309,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Phaldari kofta,,,,,"Phaldari kofta is a traditional Indian dish consisting of raw bananas in gravy. The dish is usually prepared with a combination of raw bananas, onions, ginger, chili peppers, ghee, tomatoes, garlic, cardamom, cloves, cinnamon, garam masala, cumin,...",,READ MORE,https://www.tasteatlas.com/phaldari-kofta/wheretoeat,https://www.tasteatlas.com/Bananas,https://cdn.tasteatlas.com/images/ingredientgroups/f648aa29c948438fbf2b83a2cddaf7bf.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,n/a
https://www.tasteatlas.com/dal-dum-pukht,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,310,Stew,https://www.tasteatlas.com/Stews,Dal dum pukht,,,,,"Dal dum pukht is an Indian dish in which lentils are cooked using the dum pukht method. The term is derived from the Persian words , meaning , and , meaning . This dum pukht method dates...",dum,READ MORE,https://www.tasteatlas.com/dal-dum-pukht/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/akki-rotti,https://cdn.tasteatlas.com//Images/Dishes/4657b38443554474a2de387ff320990e.jpg?mw=660,311,Breakfast,https://www.tasteatlas.com/Breakfast,Akki rotti,,Best in   (Bangalore),Halli Mane,https://www.tasteatlas.com/HalliMane,"Akki rotti is a dish that is especially popular in the Indian region of Karnataka, consisting of griddle-baked rice flour that is shaped like a pancake or a flatbread. It is commonly consumed either for breakfast or lunch, usually accompanied by v...",,READ MORE,https://www.tasteatlas.com/akki-rotti/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/karnataka,Karnataka,,,https://cdn.tasteatlas.com/images/emblems/1f6727270f8545cdbb6144087339841d.png,n/a
https://www.tasteatlas.com/orange-chutney,https://cdn.tasteatlas.com//images/dishes/372179f376a74dd2bc520218d2d3d32c.jpg?mw=660,312,Dip,https://www.tasteatlas.com/dips,Orange Chutney,,,,,"Orange chutney is a traditional Indian chutney made with oranges as the main ingredient. Other ingredients usually include sugar, water, tamarind pulp, salt, and roasted jeera powder. There are many orange chutney variations made with different ad...",,READ MORE,https://www.tasteatlas.com/orange-chutney/wheretoeat,https://www.tasteatlas.com/Oranges,https://cdn.tasteatlas.com/images/ingredientgroups/97233a9e84cb4d268005d5954060664b.png?h=120&w=120,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/carrot-chutney,https://cdn.tasteatlas.com//images/dishes/5aa3b37732cd4a239e63370faddcf44e.jpg?mw=660,313,Dip,https://www.tasteatlas.com/dips,Carrot Chutney,,,,,"Carrot chutney is a traditional Indian chutney made with carrots as the main ingredients. Other ingredients usually include urad dal, red chili peppers, garlic, onions, grated coconut, curry leaves, mustard, tamarind, salt, and water. There are ma...",,READ MORE,https://www.tasteatlas.com/carrot-chutney/wheretoeat,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,,https://www.tasteatlas.com/curry-leaves,https://cdn.tasteatlas.com/images/dishes/5981aa590b034bf8bbf4330af51cd41e.png?h=120&w=120,,n/a
https://www.tasteatlas.com/aloo-chop,https://cdn.tasteatlas.com//images/dishes/492e2d96650344b6b14bde4727716da6.jpg?mw=660,314,Snack,https://www.tasteatlas.com/Snacks,Aloo chop,,,,,"Aloo chop is a traditional Indian snack originating from Bengal. It’s usually made with a combination of potatoes, oil, gram flour, baking soda, onions, ginger, garlic, chili peppers, turmeric, red chili powder, coriander, cumin, and salt. T...",,READ MORE,https://www.tasteatlas.com/aloo-chop/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/west-bengal,West Bengal,,,https://cdn.tasteatlas.com/images/emblems/92daeb1e8dcb43a39d18fe4da59f0211.png,n/a
https://www.tasteatlas.com/matar-mushroom,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,315,Plant-based/Vegan Dish,https://www.tasteatlas.com/plant-based-vegan,Matar Mushroom,,,,,"Matar mushroom is a traditional Indian dish made with mushrooms and green peas as the main ingredients. Other ingredients include onions, tomatoes, ginger-garlic paste, green chili peppers, cumin, oil, garam masala spices, turmeric, coriander, and...",,READ MORE,https://www.tasteatlas.com/matar-mushroom/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/northern-india,Northern India,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,n/a
https://www.tasteatlas.com/gobi-matar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,316,Plant-based/Vegan Dish,https://www.tasteatlas.com/plant-based-vegan,Gobi matar,,,,,"Gobi matar is a traditional stir-fry originating from North India. The dish is usually made with cauliflower, peas, turmeric, onions, ginger, oil, lemon juice, coriander, and red chili powder. The vegetables are stir-fried in oil, then served hot ...",,READ MORE,https://www.tasteatlas.com/gobi-matar/wheretoeat,https://www.tasteatlas.com/Cauliflowers,https://cdn.tasteatlas.com/images/ingredientgroups/4bde61ee6a82496da9aee124b9602d28.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/northern-india,Northern India,https://www.tasteatlas.com/red-chilli-powder,https://cdn.tasteatlas.com/images/ingredientgroups/0bf070508e5f4a41b10e14a0642e59fe.png?h=120&w=120,,n/a
https://www.tasteatlas.com/papaya-chutney,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,317,Dip,https://www.tasteatlas.com/dips,Papaya Chutney,,,,,"Papaya chutney is a traditional Indian chutney made with grated papaya fruit as the main ingredient. Other ingredients usually include mustard seeds, asafoetida, turmeric powder, salt, water, and green chili peppers. There are many papaya chutney ...",,READ MORE,https://www.tasteatlas.com/papaya-chutney/wheretoeat,https://www.tasteatlas.com/Papayas,https://cdn.tasteatlas.com/images/ingredientgroups/6cc06996a7c64acbad818a27541e75f6.png?h=120&w=120,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,https://www.tasteatlas.com/asafoetida,https://cdn.tasteatlas.com/images/dishes/6431cfc1f011419d8a3a04d11a5cfa69.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/paneer-amritsari,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,318,Cheese Dish,https://www.tasteatlas.com/cheese-dishes,Paneer Amritsari,,,,,"Paneer Amritsari is a traditional Indian dish originating from the Punjab region. The dish is usually made with a combination of paneer cheese, ginger, garlic, onions, oil, garam masala, and a variety of other Indian spices such as ajwain seeds, c...",,READ MORE,https://www.tasteatlas.com/paneer-amritsari/wheretoeat,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/punjab,Punjab,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/962fcd5b43cc410995763b1e14141c6c.png,n/a
https://www.tasteatlas.com/pudina-paneer-tikka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,319,Appetizer,https://www.tasteatlas.com/Appetizers,Pudina paneer tikka,,,,,"Pudina paneer tikka is a traditional Indian appetizer or a snack originating from the northern parts of the country. The dish consists of paneer cheese that's marinated with mint and a variety of spices, then grilled. The ingredients typically inc...",,READ MORE,https://www.tasteatlas.com/pudina-paneer-tikka/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/northern-india,Northern India,,,,n/a
https://www.tasteatlas.com/roghni-naan,https://cdn.tasteatlas.com//images/dishes/c19451fae3924a5d990797e5247f6ea0.jpg?mw=660,320,Flatbread,https://www.tasteatlas.com/Flatbreads,Roghni naan,,,,,"Roghni naan is a traditional Indian flatbread and a version of naan. It’s made with a combination of flour, yeast, sugar, salt, ghee, milk, yogurt, and sesame seeds. Traditionally, this naan is baked in a hot tandoor oven until it becomes go...",,READ MORE,https://www.tasteatlas.com/roghni-naan/wheretoeat,https://www.tasteatlas.com/naan,https://cdn.tasteatlas.com/images/dishes/82bdd18ff1ed4c748bcaca4f2f6fc5b1.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/poppy-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/97155d8b74314c729dd497a01bcad98b.png?h=120&w=120,,,,,,,,n/a
https://www.tasteatlas.com/cucumber-chutney,https://cdn.tasteatlas.com//images/dishes/18078e18b29d4df6bd9f49fa79ed9987.jpg?mw=660,321,Dip,https://www.tasteatlas.com/dips,Cucumber Chutney,,,,,"Cucumber chutney is a traditional Indian chutney made with cucumbers as the main ingredients. Other ingredients usually include grated coconut, cumin seeds, red chili peppers, gram dal, jaggery, coriander leaves, gram dal, mustard, oil, curry leav...",,READ MORE,https://www.tasteatlas.com/cucumber-chutney/wheretoeat,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Chickpeas,https://cdn.tasteatlas.com/images/ingredientgroups/a2154e69886644589ba372adba14f005.png?h=120&w=120,,,https://www.tasteatlas.com/jaggeries,https://cdn.tasteatlas.com/images/ingredientgroups/8bbe745fd5de4d9590e8a9b8f16bafec.png?h=120&w=120,,n/a
https://www.tasteatlas.com/mughlai-paratha,https://cdn.tasteatlas.com//images/dishes/689a67c2544a4dac84f943e0ddb7b7ae.jpg?mw=660,322,Flatbread,https://www.tasteatlas.com/Flatbreads,Mughlai paratha,,,,,"Mughlai paratha is a traditional Indian dish originating from Bengal and dating back to the Mughal Empire. Traditionally, this street food staple consists of a deep-fried paratha stuffed with minced chicken or mutton, but there are a few versions ...",,READ MORE,https://www.tasteatlas.com/mughlai-paratha/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/west-bengal,West Bengal,,,https://cdn.tasteatlas.com/images/emblems/92daeb1e8dcb43a39d18fe4da59f0211.png,n/a
https://www.tasteatlas.com/bullet-naan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,323,Flatbread,https://www.tasteatlas.com/Flatbreads,Bullet Naan,,,,,"Bullet naan is a traditional variety of the naan flatbread originating from India. This spicy variety is made with a combination of wheat flour, yeast, butter, milk, yogurt, and salt. After the dough has been shaped, it's topped with chopped jalap...",,READ MORE,https://www.tasteatlas.com/bullet-naan/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,,,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,n/a
https://www.tasteatlas.com/red-sorrel-leaves-chutney,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,324,Dip,https://www.tasteatlas.com/dips,Red Sorrel Leaves Chutney,,,,,"Gongura pachadi is a traditional Indian chutney originating from Andhra Pradesh. This type of chutney is made with red sorrel leaves, onions, chili peppers, oil, garlic, mustard, cumin, curry leaves, and urad dal or mung dal. The sorrel leaves are...",,READ MORE,https://www.tasteatlas.com/red-sorrel-leaves-chutney/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/andhra-pradesh,Andhra Pradesh,,,https://cdn.tasteatlas.com/images/emblems/5561b95027ad4f7eace483fa9da2fc6f.png,n/a
