search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,search-results__item-description,search-results__item-description 2,read-more,search-results__item-description 3,score-text--na
https://www.tasteatlas.com/poulet-des-cevennes-and-chapon-des-cevennes,https://cdn.tasteatlas.com//images/ingredients/b889eaed762f47bea316e95dae2f03ed.jpg?mw=660,415,Poultry,https://www.tasteatlas.com/Poultry,Poulet des Cévennes and Chapon des Cévennes,https://www.tasteatlas.com/languedoc-roussillon,https://cdn.tasteatlas.com/Images/Emblems/488309049f82477cb100061d0d4b4976.PNG,Languedoc-Roussillon,"and are chickens and capons grown and reared in the French regions of Ardéche, Villeneuve de Berg, Gard, Hérault and Lozére with their deep valleys, clima...",Poulet des Cévennes,READ MORE,Chapon des Cévennes,n/a
https://www.tasteatlas.com/volailles-du-berry,https://cdn.tasteatlas.com//images/ingredients/926865e5a9f747dca869f0aa6490bc89.jpg?mw=660,416,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Berry,https://www.tasteatlas.com/cher,https://cdn.tasteatlas.com/images/emblems/584c669004714e9395c21cfc45e20eed.png,Cher,"is poultry reared on the farms in the French regions of Indre and Cher, with flavoursome, firm and juicy flesh, sold either fresh or frozen, whole or in cut sections. The animals feed on a diet that consists of at least...",Volailles du Berry,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-val-de-sevres,https://cdn.tasteatlas.com//images/ingredients/2ffd3f59c71c48529d4d66b1cb47ac21.jpg?mw=660,417,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Val de Sèvres,https://www.tasteatlas.com/deux-sevres,https://cdn.tasteatlas.com/images/emblems/bd39c24f597b4c19a287a34d5b34d309.png,Deux-Sèvres,is poultry from rustic breeds slowly raised in the open air in the French region of Deux-Sévres since the early 20th century when the production was available at the regional poultry markets. The m...,Volailles du Val de Sèvres,READ MORE,,n/a
https://www.tasteatlas.com/bea-du-roussillon,https://cdn.tasteatlas.com//images/ingredients/342949435e064162adfa9378a555097c.jpg?mw=660,418,Potato,https://www.tasteatlas.com/Potatoes,Béa du Roussillon,https://www.tasteatlas.com/pyrenees-orientales,https://cdn.tasteatlas.com/images/emblems/6c7bf928020d479284a9e67adad9881c.png,Pyrénées-Orientales,"is an early spring potato that is harvested before it is fully ripe, grown in the French region of Pyrénées Orientales since the 18th century. This potato variety has oily, smooth, delicate, yellow s...",Béa du Roussillon,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-lauragais,https://cdn.tasteatlas.com//images/ingredients/20d6f6b6b7ce4c56bdc53fceb37180ad.jpg?mw=660,419,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Lauragais,https://www.tasteatlas.com/aude,https://cdn.tasteatlas.com/images/emblems/18b2ce46075240779e676f0a01c0b463.png,Aude,is poultry that is slowly reared in the open air or free-range in the French regions of Aude and Haute-Garonne along with the neighboring districts. Poultry breeding in the area was aimed at the top end of the marke...,Volailles du Lauragais,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-forez,https://cdn.tasteatlas.com//images/ingredients/bed8d79b6b044d57964ecada59ef56ea.jpg?mw=660,420,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Forez,https://www.tasteatlas.com/loire,https://cdn.tasteatlas.com/images/emblems/f1116eb0b82b44a594746f3ad3a3ca4d.png,Loire,"is poultry with firm, yet tender flesh reared in the Loire region and the neighboring districts in the regions of Puy-de-Dôme, Haute-Loire and Saône-et-Loire since the 19th century, when poultry breeding ros...",Volailles du Forez,READ MORE,,n/a
https://www.tasteatlas.com/sel-de-salies-de-bearn,https://cdn.tasteatlas.com//Images/Ingredients/fb8809d551d649b3a9e2aa26f1c71bb6.jpg?mw=660,421,Salt,https://www.tasteatlas.com/Salt,Sel de Salies-de-Béarn,https://www.tasteatlas.com/salies-de-bearn,https://cdn.tasteatlas.com/images/emblems/0370b46bb49041cfbb92079e171d1dd6.png,Salies-de-Béarn,"is a unique tasting salt rich in magnesium and trace elements. It comes in two varieties of crystals - coarse salt and . According to a local legend, a saltwater spring was found when a w...",Sel de Salies-de-Béarn,READ MORE,Fleur de Sel,n/a
https://www.tasteatlas.com/artichaut-du-roussillon,https://cdn.tasteatlas.com//Images/Ingredients/c1f7eec46f694a959a3de74a24511bc8.jpg?mw=660,422,Artichoke,https://www.tasteatlas.com/Artichokes,Artichaut du Roussillon,https://www.tasteatlas.com/pyrenees-orientales,https://cdn.tasteatlas.com/images/emblems/6c7bf928020d479284a9e67adad9881c.png,Pyrénées-Orientales,are artichokes produced in the Pyrénées Orientales region in France since the 16th century. The artichokes are thought to be a part of Roussillon's cultural heritage and since they are produced on a l...,Artichaut du Roussillon,READ MORE,,n/a
https://www.tasteatlas.com/lucques-du-languedoc,https://cdn.tasteatlas.com//images/ingredients/75d695239ff64076a9573eb2c18db60c.jpg?mw=660,423,Olive,https://www.tasteatlas.com/Olives,Lucques du Languedoc,https://www.tasteatlas.com/languedoc-roussillon,https://cdn.tasteatlas.com/Images/Emblems/488309049f82477cb100061d0d4b4976.PNG,Languedoc-Roussillon,"are green olives originating from Italy and grown and harvested in the Languedoc area in the south of France. They are harvested in the fall, green and unripe because the trees bear fruit early and ripen much later. T...",Lucques du Languedoc,READ MORE,,n/a
https://www.tasteatlas.com/chapon-du-perigord,https://cdn.tasteatlas.com//images/ingredients/ff101d74032d4c97a173c2c949fd2509.jpg?mw=660,424,Capon,https://www.tasteatlas.com/capons,Chapon du Périgord,https://www.tasteatlas.com/dordogne,https://cdn.tasteatlas.com/images/emblems/ed274816340542ca8b98ab011d794773.png,Dordogne,"is a male bird belonging to a variety of slow-growing chicken from the south-west corner of France. Reared for a minimum of 150 days, chapon du Périgord is castrated before reaching sexual maturity. Its we...",Chapon du Périgord,READ MORE,,n/a
https://www.tasteatlas.com/ail-violet-de-cadours,https://cdn.tasteatlas.com//Images/Ingredients/ce4c936d464a4fa588f6da98c59bf00b.jpg?mw=660,425,Garlic,https://www.tasteatlas.com/garlic,Ail violet de Cadours,https://www.tasteatlas.com/cadours,,Cadours,"This variety of a violet tunic garlic is traditionally grown on the sun-exposed limestone and clay slopes in and around the village of Cadours in the northwest of the Haute Garonne region. After the harvest,  is gentl...",Ail violet de Cadours,READ MORE,,n/a
https://www.tasteatlas.com/pommes-de-terre-de-merville,https://cdn.tasteatlas.com//Images/Ingredients/7c7d514de5f24b5eb85fd7500bad5d77.jpg?mw=660,426,Potato,https://www.tasteatlas.com/Potatoes,Pommes de Terre de Merville,https://www.tasteatlas.com/nord-pas-de-calais,https://cdn.tasteatlas.com/images/emblems/090baf80c19e437e80a6989895378b8f.png,Nord-Pas-de-Calais,"are top quality potatoes of the  variety with a high dry matter (at least 20%), grown in and around the municipality of Merville in France. Grown since 1935, it was originally developed in the Ne...",Pommes de terre de Merville,READ MORE,Bintje,n/a
https://www.tasteatlas.com/poulet-de-lardeche-and-chapon-de-lardeche,https://cdn.tasteatlas.com//images/ingredients/cec2caa47e274cb2af85c132da7a1e73.jpg?mw=660,427,Poultry,https://www.tasteatlas.com/Poultry,Poulet de l'Ardèche and Chapon de l'Ardèche,https://www.tasteatlas.com/ardeche,https://cdn.tasteatlas.com/images/emblems/e0d21cc321ba4f0ea5f6ae55d9f6c62f.png,Ardèche,"and  is fresh meat from chickens and capons that are slaughtered when they are at least 81 days of age (chickens) or 150 days of age (capons), and are reared in the French regi...",Poulet de l'Ardèche,READ MORE,Chapon de l'Ardèche,n/a
https://www.tasteatlas.com/volailles-du-charolais,https://cdn.tasteatlas.com//images/ingredients/b41a2a0bf7484ffaa6b7b8e8aa0bae62.jpg?mw=660,428,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Charolais,https://www.tasteatlas.com/saone-et-loire,https://cdn.tasteatlas.com/images/emblems/7ba3506de2fc4703aa97f1d7e72fdab0.png,Saône-et-Loire,"is high-quality poultry raised in a sustainable, free-range way in the French region of Saône-et-Loire, to the east of the river Sâone since 1978, when selective breeding produced a peculiar variety of c...",Volailles du Charolais,READ MORE,,n/a
https://www.tasteatlas.com/asperges-du-blayais,https://cdn.tasteatlas.com//Images/Ingredients/a84d83349137487ca7d1a4098719ea50.jpg?mw=660,429,Asparagus,https://www.tasteatlas.com/Asparagus,Asperges du Blayais,https://www.tasteatlas.com/gironde,https://cdn.tasteatlas.com/images/emblems/e934d8b592ff44bc8c5aa0fb4e554f84.png,Gironde,are asparagus that can be white or purple depending on the color of their tips and are produced in the French regions of Gironde and Charente-Maritime. Their taste is very tender and sweet and the tightly closed tips m...,Asperges du Blayais,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-gatinais,https://cdn.tasteatlas.com//images/ingredients/128d3f21020b4d0488f07af8861921a2.jpg?mw=660,430,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Gatinais,https://www.tasteatlas.com/ile-de-france,https://cdn.tasteatlas.com/Images/Emblems/61a8f868dc194dbe84bc2022c91c716b.png,Île-de-France,"is farm-reared poultry that can be sold either fresh or frozen, whole, ready to cook, oven-ready or jointed in sections, except festive poultry such as Christmas turkeys. The animals are reared in the French regions ...",Volailles du Gatinais,READ MORE,,n/a
https://www.tasteatlas.com/olives-noires-de-la-vallee-des-baux-de-provence,https://cdn.tasteatlas.com//images/ingredients/fbffe847cdb04868a9634d44f3dd45a2.jpg?mw=660,431,Olive,https://www.tasteatlas.com/Olives,Olives Noires de la Vallée des Baux de Provence,https://www.tasteatlas.com/bouches-du-rhone,https://cdn.tasteatlas.com/images/emblems/a01bcaadce17490199d0ae276e094dd0.png,Bouches-du-Rhône,"are dark olives of the  variety grown exclusively in the French region of Bouches-du-Rhône. They have a tasty, chunky flesh and are plump and short, with a wide...",Olives noires de la Vallée des Baux de Provence,READ MORE,Grossane,n/a
https://www.tasteatlas.com/olives-cassees-de-la-vallee-des-baux-de-provence,https://cdn.tasteatlas.com//Images/Ingredients/103aea46564d490782bbff4d3821a468.jpg?mw=660,432,Olive,https://www.tasteatlas.com/Olives,Olives Cassées de la Vallée des Baux de Provence,https://www.tasteatlas.com/bouches-du-rhone,https://cdn.tasteatlas.com/images/emblems/a01bcaadce17490199d0ae276e094dd0.png,Bouches-du-Rhône,"are broken, green olives from the  or  varieties that have a low shelf life, and come flavored with fennel. The olives have been p...",Olives cassées de la Vallée des Baux de Provence,READ MORE,Salonenque,n/a
https://www.tasteatlas.com/poireaux-de-creances,https://cdn.tasteatlas.com//Images/Ingredients/76f1c906877e4987b026fadbab4a7b59.jpg?mw=660,433,Leek,https://www.tasteatlas.com/leeks,Poireaux de Créances,https://www.tasteatlas.com/manche,https://cdn.tasteatlas.com/images/emblems/f369fcc0eec945a8a4ddfc0dc214dbbf.png,Manche,are leeks from the  variety produced in the Manche region since the 13th century. The white parts of the leeks are very long (at least 20 cm) and tender and get their specific characteristi...,Poireaux de Créances,READ MORE,Allium porum,n/a
https://www.tasteatlas.com/volailles-du-plateau-de-langres,https://cdn.tasteatlas.com//images/ingredients/084f74aacce7430681a7e5e8e4aa84eb.jpg?mw=660,434,Poultry,https://www.tasteatlas.com/Poultry,Volailles du plateau de Langres,https://www.tasteatlas.com/haute-marne,https://cdn.tasteatlas.com/images/emblems/eca001207bbc45f7b7847de4fd788109.png,Haute-Marne,is a Red Label poultry from the Haute Marne and Côte d'Or regions in France that is reared in the open air in a sustainable way to ensure the best optimal quality of the meat. As a result of their rea...,Volailles du plateau de Langres,READ MORE,,n/a
https://www.tasteatlas.com/rosee-des-pyrenees-catalanes,https://cdn.tasteatlas.com//Images/Ingredients/fa27b589a811488fb828e5e1bc622dc7.jpg?mw=660,435,Veal,https://www.tasteatlas.com/Veal,Rosée des Pyrénées Catalanes,https://www.tasteatlas.com/pyrenees-orientales,https://cdn.tasteatlas.com/images/emblems/6c7bf928020d479284a9e67adad9881c.png,Pyrénées-Orientales,"is white veal meat obtained from the Pyrenean Brown,  or  hardy breeds or from the cross-breeding of the mothers of these breeds with males of the",Rosée des Pyrénées Catalanes,READ MORE,Aubrac,n/a
https://www.tasteatlas.com/le-ver-de-bancoule,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,436,Insect,https://www.tasteatlas.com/Insects,Le Ver de Bancoule,https://www.tasteatlas.com/new-caledonia,https://cdn.tasteatlas.com/images/emblems/7946b7eb53774a46a57011df65056817.png,New Caledonia,"or the  is a somewhat unusual specialty of New Caledonia. Both bancoule worm and its mutated insect form are edible; in fact, the consumption of these worms is celebrated every year. They are typic...",Le ver de bancoule,READ MORE,bancoule worm,n/a
https://www.tasteatlas.com/noisette-de-cervione,https://cdn.tasteatlas.com//Images/Ingredients/a065e6135d8b4c998abf5dbe2f15c6c4.jpg?mw=660,437,Hazelnuts,https://www.tasteatlas.com/Hazelnuts,Noisette de Cervione,https://www.tasteatlas.com/cervione,,Cervione,"are hazelnuts from the  variety and their shape is best described as a flattened heart. They are cultivated in the French region of Haute-Corse, favorable for its high humidity, irrigated so...",Noisette de Cervione,READ MORE,Fertile de Coutard,n/a
https://www.tasteatlas.com/bouyguette-des-collines,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,438,Cheese,https://www.tasteatlas.com/Cheese,Bouyguette des Collines,https://www.tasteatlas.com/tarn,https://cdn.tasteatlas.com/images/emblems/f826dd7e9dcf4126b20afbbbd5eca885.png,Tarn,is a French cheese hailing from Tarn. The cheese is made from goat's milk and it's left to age from 2 to 3 weeks before consumption. The soft and wrinkled rind is decorated with a rosemary sprig. Underneath the thi...,Bouyguette des Collines,READ MORE,,n/a
https://www.tasteatlas.com/tomme-a-lancienne,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,439,Cheese,https://www.tasteatlas.com/Cheese,Tomme à l'Ancienne,https://www.tasteatlas.com/provence,https://cdn.tasteatlas.com/images/emblems/71338ee309254bab92a1e0756d0eff9c.png,Provence,is a French cheese hailing from the Provence-Alpes-Côte d'Azur region. The cheese is made from raw goat's milk and it's then left to age from 2 weeks to 2 months. The milk is hand-ladled into round molds. D...,Tomme à l'Ancienne,READ MORE,,n/a
https://www.tasteatlas.com/lou-rocaillou,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,440,Cheese,https://www.tasteatlas.com/Cheese,Lou Rocaillou,,https://cdn.tasteatlas.com/images/emblems/52c19fd519cf4f45a76d74009f9dd0ae.png,Aveyron,"is a French cheese hailing from Aveyron. The cheese is made from raw ewe's milk and it's usually left to age for 2 weeks before consumption. Underneath its moldy rind, the texture is supple and smooth, almost melting in the ...",Lou Rocaillou,READ MORE,,n/a
https://www.tasteatlas.com/le-lacandou,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,441,Cheese,https://www.tasteatlas.com/Cheese,Le Lacandou,https://www.tasteatlas.com/severac-le-chateau,,Sévérac-le-Château,"is a French cheese originating from the northern part of the Aveyron region. It's named after its producer, the farmer Monsieur Lacan. The cheese is made from raw sheep's milk and it's left to age for 3 weeks before consumptio...",Le Lacandou,READ MORE,,n/a
https://www.tasteatlas.com/embruns-aux-algues,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,442,Cheese,https://www.tasteatlas.com/Cheese,Embruns aux Algues,https://www.tasteatlas.com/pays-de-la-loire,https://cdn.tasteatlas.com/Images/Emblems/e035bf8d50df47f6b040c881ec69cf83.png,Pays de la Loire,"is a traditional French cheese hailing from Pays de la Loire. The cheese is made from cow's milk and ages for 1 month. During the production, the curd is mixed with seaweed, which encourages the rind to develop a sticky...",Embruns aux Algues,READ MORE,,n/a
https://www.tasteatlas.com/lou-sotch,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,443,Cheese,https://www.tasteatlas.com/Cheese,Lou Sotch,,https://cdn.tasteatlas.com/images/emblems/52c19fd519cf4f45a76d74009f9dd0ae.png,Aveyron,is a small French cheese produced in the Grands Causses Nature Park in Aveyron. The cheese is made from raw ewe's milk and it's shaped into an oval form. It ages from 12 to 20 weeks and develops a thin and wrinkly rind that's du...,Lou Sotch,READ MORE,,n/a
