search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,search-results__item-description 2,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/truita-amb-suc,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,316,Egg Dish,https://www.tasteatlas.com/egg-dishes,Truita amb suc,,,,,"Truita amb suc is a traditional Spanish dish originating from Catalonia, or more precisely, Priorat. This unique gravy omelet consists of three parts: the gravy, consisting of tomatoes, garlic, ground almonds, flour, paprika, and parsley; the egg ...",READ MORE,https://www.tasteatlas.com/truita-amb-suc/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/spinach,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/chuletas-de-cordero-con-miel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,317,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Chuletas de cordero con miel,,,,,"Chuletas de cordero con miel is a traditional Spanish dish originating from Andalusia. The dish consists of grilled lamb chops with honey, and it's made with a combination of bone-in lamb cops, honey, olive oil, and sea salt. A lightly oiled pan i...",READ MORE,https://www.tasteatlas.com/chuletas-de-cordero-con-miel/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,https://www.tasteatlas.com/andalusia,https://cdn.tasteatlas.com/images/emblems/9904fd9d304b4e05a3a9f260dd4abb55.png,Andalusia,n/a
https://www.tasteatlas.com/botifarra-de-ceba,https://cdn.tasteatlas.com//images/dishes/5ee2c6a837434aa5aeedf1b1fd3b3b22.jpg?mw=660,318,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Botifarra de ceba,,,,,"Botifarra de ceba or  is a Spanish sausage originating from Alicante. The word  is short for , meaning . The sausage consists of blood, fat, and onions that are seasoned and fl...",READ MORE,https://www.tasteatlas.com/botifarra-de-ceba/wheretoeat,,,,,,,,,morcilla de cebolla,,,,,https://www.tasteatlas.com/alicante,https://cdn.tasteatlas.com/images/emblems/c69e6005611d4ac9b5e3aec0b5a35ffd.png,Alicante,n/a
https://www.tasteatlas.com/pochas-a-la-riojana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,319,Stew,https://www.tasteatlas.com/Stews,Pochas a la riojana,,,,,"Pochas a la riojana is a traditional Spanish stew originating from La Rioja. The stew is usually made with a combination of onions, spare ribs, chorizo, bacon, ham hock, salt, and white shelling beans, locally called caparrones. If caparrones are ...",READ MORE,https://www.tasteatlas.com/pochas-a-la-riojana/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/la-rioja,https://cdn.tasteatlas.com/images/emblems/68dee20d224b4d449d372616b5a8c989.png,La Rioja,n/a
https://www.tasteatlas.com/estofado-de-carne-de-lidia,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,320,Stew,https://www.tasteatlas.com/Stews,Estofado de carne de lidia,,,,,"Estofado de carne de lidia is a traditional Spanish dish hailing from Málaga. It’s made with a combination of stewing beef, bacon or jamón serrano, red wine, bouquet garni, peppercorns, celery, carrots, onions, garlic, olive oi...",READ MORE,https://www.tasteatlas.com/estofado-de-carne-de-lidia/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Red-wine,https://cdn.tasteatlas.com/images/ingredientgroups/b0e181d5d7e04d8181ad334840bec250.png?h=120&w=120,https://www.tasteatlas.com/province-of-malaga,https://cdn.tasteatlas.com/images/emblems/83ec3c91f7894da9b31347e534541a7b.png,Province of Málaga,n/a
https://www.tasteatlas.com/caldereta-de-chivo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,321,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Caldereta de chivo,,,,,"Caldereta de chivo is a traditional Spanish dish originating from Yunquera, located high in the mountains near Ronda. It’s made with a combination of lamb, lemon juice and zest, white wine, cinnamon, cloves, peppercorns, olive oil, and bay l...",READ MORE,https://www.tasteatlas.com/caldereta-de-chivo/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,,https://www.tasteatlas.com/peppercorns,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://www.tasteatlas.com/cloves,https://cdn.tasteatlas.com/images/ingredientgroups/59dd76e264aa44b3890bec8a11722eac.png?h=120&w=120,https://www.tasteatlas.com/yunquera,,Yunquera,n/a
https://www.tasteatlas.com/besugo-a-la-madrilena,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,322,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Besugo a la madrileña,,,,,"Besugo a la madrileña is a traditional Spanish fish dish originating from Madrid. It's usually made with a combination of sea bream, garlic, potatoes, scallions, breadcrumbs, parsley, lemon, olive oil, and red or white wine. The sea bream i...",READ MORE,https://www.tasteatlas.com/besugo-a-la-madrilena/wheretoeat,https://www.tasteatlas.com/blackspot-seabream,https://cdn.tasteatlas.com/images/ingredientgroups/031828a93223424fb668338f69d02668.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,,https://www.tasteatlas.com/Red-wine,https://cdn.tasteatlas.com/images/ingredientgroups/b0e181d5d7e04d8181ad334840bec250.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/madrid,https://cdn.tasteatlas.com/images/emblems/46f212dc5eb14b0b96e5c8adc7bff624.png,Madrid,n/a
https://www.tasteatlas.com/berza-malaguena,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,323,Stew,https://www.tasteatlas.com/Stews,Berza Malagueña,,,,,"Berza Malagueña is a traditional Spanish stew originating from Malaga. The dish originated in the countryside, and there are many varieties because originally, everything that was available was placed into a pot and cooked into a stew. The ...",READ MORE,https://www.tasteatlas.com/berza-malaguena/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,,https://www.tasteatlas.com/morcilla,https://cdn.tasteatlas.com/images/dishes/5b2c1b9e675746b58ae9993270845593.png?h=120&w=120,https://www.tasteatlas.com/Chickpeas,https://cdn.tasteatlas.com/images/ingredientgroups/a2154e69886644589ba372adba14f005.png?h=120&w=120,https://www.tasteatlas.com/province-of-malaga,https://cdn.tasteatlas.com/images/emblems/83ec3c91f7894da9b31347e534541a7b.png,Province of Málaga,n/a
https://www.tasteatlas.com/truchas-a-la-navarra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,324,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,Truchas a la Navarra,,,,,"Truchas a la Navarra is a traditional Spanish fish dish originating from Navarre. The dish is made with a combination of trout, jamón serrano, flour, lemon, parsley, olive oil, and salt. The trout is seasoned with salt, dredged in flour, an...",READ MORE,https://www.tasteatlas.com/truchas-a-la-navarra/wheretoeat,https://www.tasteatlas.com/trout,https://cdn.tasteatlas.com/images/ingredientgroups/2fbc6fd5adf14320baff5ca728b452de.png?h=120&w=120,https://www.tasteatlas.com/jamon-serrano,https://cdn.tasteatlas.com/images/dishes/9a0b7c0a139346aa98fac6095b0e9dc7.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/navarre,https://cdn.tasteatlas.com/images/emblems/e9e21e29d52042a092be103f355a1716.png,Navarre,n/a
https://www.tasteatlas.com/rape-con-azafran,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,325,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,Rape con azafrán,,,,,"Rape con azafrán is a traditional fish dish originating from Spain. The dish is usually made with a combination of monkfish (or hake), flour, onions, toasted and ground saffron, olive oil, salt, and pepper. The fish is seasoned with salt an...",READ MORE,https://www.tasteatlas.com/rape-con-azafran/wheretoeat,https://www.tasteatlas.com/monkfishes,https://cdn.tasteatlas.com/images/ingredientgroups/cfc2bbb816c54c1d9655cbe2cda62739.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/saffron,https://cdn.tasteatlas.com/images/ingredientgroups/7e13c46cefc54903a5488b0b229a670c.png?h=120&w=120,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/perdices-a-la-toledana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,326,Game Dish,https://www.tasteatlas.com/game-dishes,Perdices a la toledana,,,,,"Perdices a la toledana is a traditional Spanish dish originating from Toledo. The dish is usually made with a combination of a whole partridge, onions, sherry vinegar, parsley, dry white wine, olive oil, salt, pepper, thyme, rosemary, and bay leav...",READ MORE,https://www.tasteatlas.com/perdices-a-la-toledana/wheretoeat,https://www.tasteatlas.com/partridges,https://cdn.tasteatlas.com/images/ingredientgroups/65c77ae15f3f4489951df625df30ee66.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/vinagre-de-jerez,https://cdn.tasteatlas.com/images/dishes/5779ad54d2ea4930a38c6548ee69decc.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/thyme,https://cdn.tasteatlas.com/images/ingredientgroups/45790b24a3b24deb93df46bad31f8b4c.png?h=120&w=120,https://www.tasteatlas.com/toledo,https://cdn.tasteatlas.com/images/emblems/97b4870f063242419ff63ea57ea111c7.png,Toledo,n/a
https://www.tasteatlas.com/arroz-de-enfermo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,327,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz de enfermo,,,,,"Arroz de enfermo is a traditional Spanish rice dish originating from Catalonia. As the name suggests, it’s most commonly served to people who aren’t feeling well or have a cold. The dish is usually prepared with a simple combination of...",READ MORE,https://www.tasteatlas.com/arroz-de-enfermo/wheretoeat,https://www.tasteatlas.com/arroz-de-valencia,https://cdn.tasteatlas.com/images/dishes/bcde4c9532e04214ad1d71343a80d55c.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/flao-de-ibiza,https://cdn.tasteatlas.com//images/dishes/b25590a60a4e40c4a8996f84fedac68e.jpg?mw=660,328,Cheese Dessert,https://www.tasteatlas.com/cheese-desserts,Flaó de Ibiza,,,,,"Although the term  is used in other Spanish regions to denote similar cheese-based specialties, the Ibizan version refers to a dessert consisting of a pastry base that is filled with a combination of fresh cheese, eggs, sugar o...",READ MORE,https://www.tasteatlas.com/flao-de-ibiza/wheretoeat,,,,,,,,,flaó,,,,,https://www.tasteatlas.com/ibiza,,Ibiza,n/a
https://www.tasteatlas.com/angulas-a-la-cazuela,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,329,Seafood,https://www.tasteatlas.com/Seafood,Angulas a la cazuela,,,,,"Angulas a la cazuela is a traditional Spanish dish originating from the Basque Country. The dish is usually made with a combination of rare and expensive  (baby eels), garlic, hot pepper flakes, olive oil, and salt. The garlic and ...",READ MORE,https://www.tasteatlas.com/angulas-a-la-cazuela/wheretoeat,https://www.tasteatlas.com/angulas,https://cdn.tasteatlas.com/images/dishes/12d3166d3ee24c9dbcdc1fd433e8db12.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,angulas,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,https://www.tasteatlas.com/basque-country,https://cdn.tasteatlas.com/images/emblems/68dba04cc39244dca4f604de3f9411c7.png,Basque Country,n/a
https://www.tasteatlas.com/sofrit-pages,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,330,Stew,https://www.tasteatlas.com/Stews,Sofrit pagés,,,,,"Sofrit pagés is a traditional Spanish stew originating from Ibiza. It's made with a combination of different meats such as lamb, chicken, and sausages such as botifarra and sobrassada, along with a variety of vegetables such as bell peppers...",READ MORE,https://www.tasteatlas.com/sofrit-pages/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/ibiza,,Ibiza,n/a
https://www.tasteatlas.com/pollo-a-la-granadina,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,331,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Pollo a la granadina,,,,,"Pollo a la granadina is a traditional Andalusian dish originating from Granada. It’s made with a combination of chicken pieces, Trevélez ham (jamón de Trevélez), white wine, tomatoes, olive oil, garlic, onions, nutmeg, a...",READ MORE,https://www.tasteatlas.com/pollo-a-la-granadina/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/jamon-de-trevelez,https://cdn.tasteatlas.com/images/dishes/78b65e560ad144deb6b22ebdae15e38e.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/province-of-granada,https://cdn.tasteatlas.com/images/emblems/5676ad6ecd124378a8537710825e9633.png,Province of Granada,n/a
